Q1_AgeRaw,Q3_Education,Q5_IncomeTier_Imputed,Q7_YearsDubai,Q2_Gender_Label,Q4_Employment_Label,Q6_Nationality_Label,Q2_Gender_1,Q2_Gender_2,Q2_Gender_3,Q2_Gender_4,Q4_Employment_1,Q4_Employment_2,Q4_Employment_3,Q4_Employment_4,Q4_Employment_5,Q6_Nationality_1,Q6_Nationality_2,Q6_Nationality_3,Q6_Nationality_4,Q6_Nationality_5,Q6_Nationality_6,Q6_Nationality_7,Q9_ReviewFrequency,Q10_NumCurrencies,Q12_SavingsPct,Q8_Spreadsheet,Q8_MobileBanking,Q8_DedicatedApp,Q8_Paper,Q8_NoTracking,Q11_Remittance,Q11_FX,Q11_Ecommerce,Q11_Investment,Q11_BillSplit,Q11_Subscriptions,Q13_DiffTrackMultiCurrency,Q13_LoseFXMoney,Q13_SavingsHabit,Q13_MultiBankTimeConsuming,Q13_DissatisifiedTools,Q13_UnexpectedExpenses,Q13_HealthUnderstanding,Q13_Overspent,Q14_BiggestChallenge,Q15_MoneyLost,Q16_AIExpenseCategorisation,Q16_MultiCurrencyTracking,Q16_SavingsGoals,Q16_RemittanceBestRate,Q16_InvestmentTracking,Q16_HealthDashboard,Q18_UAEBankIntegration,Q18_RemittancePlatform,Q19_PrivacyConcern,Q17_InterfacePref_Label,Q17_InterfacePref_1,Q17_InterfacePref_2,Q17_InterfacePref_3,Q17_InterfacePref_4,Q17_InterfacePref_5,Q26_HelpSaveMoney,Q26_AIBetterInsights,Q26_ComfortableAutocat,Q26_WouldRecommend,Q26_LikelySwitch,Q26_TrustRegulatory,Q24_DownloadLikelihood,Q31_ConfidenceAI,Q27_CurrentSatisfaction,Derived_PainComposite,Derived_TechAffinity,Derived_AdoptionAttitude,Eng_PainGap,Eng_DigitalEngagement,Eng_ActivityBreadth,Eng_AdoptionReadiness,Flag_ValueSeeker,Flag_MultiCurrencyUser,Q20_WTP_Binary
31,2,2,3,Male,PrivateSector,Western,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,2,1,0,1,0,0,0,1,1,1,0,0,0,4,4,1,4,3,5,3,5,6,4,4,4,5,5,3,3,4,5,2,MobileOnly,1,0,0,0,0,4,2,4,3,5,4,7,2,2,3.62,3.0,3.67,6.84,4.0,3,0.6369,1,0,1
30,2,3,2,Female,Freelancer,SouthAsian,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,3,1,0,1,0,0,0,0,1,1,0,0,0,5,2,2,3,3,3,2,5,5,4,4,5,5,4,4,4,5,5,3,Both,0,0,1,0,0,4,3,4,5,4,3,7,3,6,3.12,3.0,3.83,5.04,5.0,2,0.6631,0,0,0
29,3,2,2,Female,PrivateSector,SouthAsian,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,1,1,0,0,0,1,1,0,1,0,3,3,4,3,2,3,2,4,6,5,4,5,3,3,4,5,3,3,3,WhatsApp,0,0,0,1,0,4,4,3,3,4,4,7,4,4,3.0,6.0,3.67,5.2,7.0,3,0.6669,0,0,1
30,5,3,4,Female,Government,SouthAsian,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,1,0,0,1,1,1,1,0,1,5,3,3,3,2,3,4,3,3,4,2,4,4,3,4,3,5,3,1,WebOnly,0,1,0,0,0,4,4,3,5,5,4,5,7,5,3.25,4.0,4.17,5.5,9.0,5,0.6469,0,0,1
34,5,3,3,Male,Government,SouthAsian,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,4,1,0,0,1,0,1,1,1,0,1,1,1,1,4,4,4,2,4,3,4,6,4,4,4,4,5,4,3,3,5,2,WebOnly,0,1,0,0,0,4,3,4,4,3,4,6,3,5,3.25,3.0,3.67,5.5,9.0,5,0.6019,0,1,1
32,3,3,4,Male,PrivateSector,EastAsian,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,1,0,0,1,1,0,0,0,1,2,1,3,3,3,3,2,4,3,4,5,4,4,4,3,4,4,4,1,MobileOnly,1,0,0,0,0,3,5,5,4,4,4,6,5,5,2.62,4.0,4.17,4.24,7.0,3,0.6669,0,0,1
34,2,2,2,Female,Government,EastAsian,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,3,1,1,1,0,1,0,1,1,1,0,1,1,1,3,4,4,3,5,5,5,3,5,4,4,4,5,3,4,4,5,3,MobileOnly,1,0,0,0,0,4,3,5,4,5,4,5,5,3,3.75,3.0,4.17,6.9,6.0,5,0.6169,0,0,0
28,5,2,3,Male,PrivateSector,Western,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,3,2,0,1,1,0,0,1,1,1,0,1,1,3,2,3,3,2,3,2,3,3,4,5,4,3,5,4,5,3,3,2,Both,0,0,1,0,0,4,5,4,5,3,4,5,3,3,2.62,6.0,4.17,4.64,9.0,5,0.5869,0,0,1
33,3,3,4,Male,BusinessOwner,SouthAsian,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,3,1,0,0,0,0,0,1,0,1,0,1,1,4,4,5,3,4,4,4,5,3,6,3,4,5,4,2,4,4,5,2,WebOnly,0,1,0,0,0,4,2,3,3,5,3,6,3,4,4.12,1.0,3.33,7.44,4.0,4,0.5781,0,0,0
38,1,1,3,Female,Freelancer,Western,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,3,1,0,0,0,0,0,0,0,1,0,1,1,4,3,4,3,4,5,5,5,3,5,3,4,5,4,3,4,4,3,3,Both,0,0,1,0,0,5,4,4,4,5,4,5,4,3,4.12,1.0,4.33,7.64,4.0,3,0.6131,0,0,0
47,3,4,4,Male,Government,ArabExpat,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,2,1,1,0,0,0,1,1,0,0,0,0,3,3,3,2,3,3,3,3,2,3,2,5,5,4,4,3,4,3,2,Both,0,0,1,0,0,4,4,4,3,3,3,7,4,3,2.88,3.0,3.5,5.16,4.0,2,0.655,0,0,1
34,2,3,4,Male,PrivateSector,ArabExpat,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3,1,1,0,0,0,0,1,1,0,0,1,0,4,3,3,1,2,3,2,3,1,3,5,4,3,3,4,4,3,5,2,Both,0,0,1,0,0,4,5,4,3,5,4,8,7,5,2.62,1.0,4.17,4.24,3.0,3,0.7969,0,0,1
35,3,5,4,Male,Freelancer,ArabExpat,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,3,2,0,0,1,0,0,1,1,1,0,1,0,4,4,1,3,3,3,3,4,6,4,5,4,4,3,3,4,5,3,3,WhatsApp,0,0,0,1,0,5,5,4,4,5,3,10,8,5,3.12,4.0,4.33,5.24,6.0,4,0.9231,0,0,1
34,3,2,3,Male,PrivateSector,ArabExpat,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,1,0,1,1,5,4,4,3,2,3,3,1,3,3,4,4,3,3,2,3,5,5,2,Both,0,0,1,0,0,4,5,5,5,4,5,6,4,5,3.12,1.0,4.67,5.24,4.0,4,0.6869,0,0,1
40,4,3,4,PreferNotSay,BusinessOwner,ArabExpat,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,4,2,0,0,0,0,1,0,0,0,0,1,0,3,4,3,2,5,5,2,3,6,6,4,4,3,4,5,4,4,4,1,Both,0,0,1,0,0,5,3,4,4,5,5,6,6,3,3.38,0.0,4.33,6.16,4.0,1,0.6931,0,1,1
36,3,5,1,Male,BusinessOwner,EastAsian,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,4,1,0,0,0,0,0,1,1,1,1,1,1,4,5,4,2,3,4,3,4,4,4,4,5,3,4,5,3,5,4,3,Both,0,0,1,0,0,5,4,3,4,4,4,5,5,6,3.62,1.0,4.0,6.04,7.0,6,0.605,1,1,1
43,2,1,3,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,0,1,1,0,1,0,1,1,4,4,5,3,4,5,4,5,1,4,4,5,5,4,4,4,5,5,2,Both,0,0,1,0,0,5,4,3,3,4,4,4,1,3,4.25,0.0,3.83,7.9,3.0,4,0.4831,0,0,0
33,2,2,3,Male,BusinessOwner,EastAsian,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,3,1,0,0,0,0,1,1,1,0,0,0,1,4,4,5,4,5,5,4,5,2,5,4,4,5,5,2,3,5,4,3,Both,0,0,1,0,0,5,2,4,5,4,4,6,1,4,4.5,0.0,4.0,8.2,4.0,3,0.595,0,0,0
39,3,2,2,Female,PrivateSector,SouthAsian,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2,1,0,0,1,0,0,0,1,0,0,0,0,5,3,4,4,4,5,4,5,4,4,4,4,5,4,2,4,4,5,1,Both,0,0,1,0,0,3,5,4,4,5,4,6,1,2,4.25,4.0,4.17,8.1,5.0,1,0.6069,0,0,0
35,3,3,4,Male,PrivateSector,Emirati,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,3,2,0,1,0,0,0,1,1,0,0,1,1,3,2,4,4,3,4,4,5,2,4,3,3,4,3,4,5,4,5,3,Both,0,0,1,0,0,4,4,3,4,4,3,4,4,5,3.62,3.0,3.67,6.24,6.0,4,0.5169,0,0,0
44,3,4,5,Female,Freelancer,Other,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,4,1,0,0,0,0,0,1,0,0,0,1,1,4,1,4,4,2,3,4,2,1,3,3,5,4,5,4,4,3,5,2,Both,0,0,1,0,0,3,2,5,4,4,2,6,3,3,3.0,1.0,3.33,5.4,5.0,3,0.5781,0,1,1
46,5,4,5,Male,PrivateSector,Other,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,0,0,0,0,1,1,1,1,0,3,3,3,2,2,3,2,2,2,2,4,5,4,5,3,4,5,3,2,Both,0,0,1,0,0,4,5,4,4,4,3,6,4,3,2.5,1.0,4.0,4.4,5.0,4,0.64,0,0,1
45,5,4,5,Male,Government,Emirati,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,4,2,0,1,0,0,0,0,1,0,1,0,1,2,3,2,2,1,3,2,2,3,3,4,4,5,5,4,5,4,4,2,MobileOnly,1,0,0,0,0,4,3,3,5,3,3,7,6,6,2.12,3.0,3.5,3.04,9.0,3,0.685,0,1,0
40,2,5,5,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3,4,0,0,0,0,0,1,0,0,1,1,0,3,5,5,5,3,3,3,5,1,4,4,5,4,5,2,4,4,5,2,WhatsApp,0,0,0,1,0,5,5,3,3,5,3,4,2,2,4.0,1.0,4.0,7.6,5.0,3,0.51,0,0,0
29,2,2,3,Female,PrivateSector,SouthAsian,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,1,0,0,0,1,4,2,3,4,2,4,3,3,1,5,5,4,4,3,4,4,3,3,2,Both,0,0,1,0,0,5,5,3,4,5,3,7,4,5,3.12,1.0,4.17,5.24,4.0,3,0.7019,0,0,1
33,3,3,4,Female,Government,ArabExpat,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,2,0,0,0,0,0,1,0,1,0,1,1,4,4,4,4,3,4,3,4,4,3,5,4,4,3,3,5,4,4,2,MobileOnly,1,0,0,0,0,3,4,3,3,4,4,7,4,4,3.75,1.0,3.5,6.7,4.0,4,0.655,1,0,1
43,4,3,5,Male,Government,EastAsian,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,2,2,1,1,1,0,0,0,1,0,0,1,1,4,2,3,2,2,2,3,4,7,3,2,3,5,4,4,5,4,3,4,WhatsApp,0,0,0,1,0,2,3,3,4,4,5,6,3,6,2.75,6.0,3.5,4.3,8.0,3,0.59,0,0,0
30,5,4,3,Male,BusinessOwner,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,1,0,1,1,1,0,3,3,3,1,1,2,2,4,6,4,4,4,3,3,4,4,5,3,2,WebOnly,0,1,0,0,0,4,5,4,3,5,4,9,6,6,2.38,1.0,4.17,3.56,5.0,4,0.8319,0,0,1
38,5,2,1,Female,Freelancer,Western,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,2,1,1,1,0,0,1,1,1,1,0,0,0,4,3,5,3,4,5,3,4,5,6,5,5,4,5,3,4,5,5,2,Both,0,0,1,0,0,4,3,4,3,5,3,3,4,3,3.88,2.0,3.67,7.16,4.0,3,0.4669,0,0,0
33,3,2,4,Male,Freelancer,SouthAsian,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,2,1,0,1,0,0,1,0,0,0,0,1,3,4,4,2,2,4,2,5,1,4,4,4,3,4,5,4,4,4,3,Both,0,0,1,0,0,4,5,5,3,5,4,10,6,5,3.25,4.0,4.33,5.5,7.0,2,0.8931,0,0,1
43,3,5,5,Female,PrivateSector,Western,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,0,1,0,0,0,0,0,1,0,1,3,3,3,2,1,4,1,3,2,3,5,5,5,5,4,4,3,5,3,Both,0,0,1,0,0,3,5,3,5,2,3,7,5,5,2.5,4.0,3.5,4.0,9.0,2,0.67,0,0,0
42,2,4,5,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3,1,0,1,1,0,0,0,1,0,1,1,1,2,3,2,5,1,3,3,2,2,3,2,3,4,4,5,5,5,4,3,WhatsApp,0,0,0,1,0,5,4,4,5,3,4,7,6,6,2.62,6.0,4.17,4.04,9.0,4,0.7319,0,0,0
43,3,5,5,Female,PrivateSector,Other,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,1,0,1,1,0,1,1,1,2,2,3,2,3,4,2,2,4,4,3,4,4,4,4,4,5,4,2,WhatsApp,0,0,0,1,0,5,2,3,4,3,4,4,5,5,2.5,1.0,3.5,4.0,6.0,5,0.52,0,0,1
44,3,4,5,Female,PrivateSector,African,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,4,0,1,1,0,0,0,0,0,0,0,0,3,3,3,4,2,3,4,3,5,2,3,4,5,5,3,5,5,4,3,Both,0,0,1,0,0,3,4,2,4,3,5,5,6,5,3.12,6.0,3.5,5.24,7.0,0,0.585,0,0,0
46,4,4,5,NonBinary,Government,ArabExpat,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,2,1,0,0,0,0,1,1,1,0,1,1,1,2,3,2,1,4,2,2,4,3,4,3,3,5,5,5,5,4,3,Both,0,0,1,0,0,5,4,4,4,4,4,5,3,6,2.12,1.0,4.17,3.04,5.0,5,0.5869,0,1,1
38,3,3,2,Female,PrivateSector,SouthAsian,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,1,0,1,0,1,0,1,0,2,3,5,2,3,5,4,5,2,5,3,4,4,5,3,4,4,5,3,Both,0,0,1,0,0,4,5,3,4,4,3,5,4,3,3.62,1.0,3.83,6.64,3.0,3,0.5781,0,0,0
47,3,3,5,Male,Freelancer,SouthAsian,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,1,0,0,1,1,5,4,4,4,4,5,5,5,6,5,4,4,5,4,3,3,5,4,2,WhatsApp,0,0,0,1,0,4,3,4,5,4,4,6,5,3,4.5,1.0,4.0,8.4,3.0,3,0.655,1,0,1
36,2,1,3,Female,Government,Emirati,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,1,0,0,1,1,0,1,0,1,4,5,5,3,3,5,5,5,3,4,4,5,5,5,4,4,3,5,3,Both,0,0,1,0,0,5,3,4,5,3,3,5,6,1,4.38,4.0,3.83,8.56,9.0,4,0.6081,0,0,0
33,3,5,4,Male,PrivateSector,EastAsian,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,1,0,0,1,0,0,1,0,0,1,1,1,2,4,4,3,3,4,2,3,1,5,5,5,3,5,5,4,3,5,1,Both,0,0,1,0,0,5,4,4,5,3,3,7,5,4,3.12,4.0,4.0,5.44,9.0,4,0.705,0,1,1
39,2,5,4,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,4,3,4,2,3,3,3,4,5,3,4,5,5,2,5,5,2,3,WhatsApp,0,0,0,1,0,4,3,4,5,5,5,5,6,4,2.88,1.0,4.33,4.96,6.0,6,0.6431,0,0,0
30,3,2,2,Female,Freelancer,SouthAsian,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,1,0,1,0,4,2,2,3,1,4,4,3,1,3,4,4,4,3,4,3,4,4,3,Both,0,0,1,0,0,5,3,4,5,4,4,4,4,6,2.88,1.0,4.17,4.56,4.0,2,0.5519,0,1,1
27,3,2,1,Female,Freelancer,ArabExpat,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3,1,0,1,0,0,0,0,1,0,0,1,1,4,3,3,3,2,4,4,3,1,6,5,4,4,5,4,4,5,3,3,Both,0,0,1,0,0,4,4,4,5,5,3,6,4,5,3.25,3.0,4.17,5.5,6.0,3,0.6519,0,0,1
32,3,4,4,Female,BusinessOwner,EastAsian,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,1,0,1,1,0,0,0,0,1,0,0,1,3,4,4,3,2,3,3,4,4,4,5,5,4,3,4,4,4,4,3,Both,0,0,1,0,0,4,5,4,5,5,2,8,4,4,3.25,6.0,4.17,5.7,9.0,2,0.7519,0,0,1
40,5,2,2,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,1,1,0,0,0,1,1,1,0,0,1,1,1,4,5,2,4,5,5,4,4,5,3,4,4,5,3,4,3,5,1,MobileOnly,1,0,0,0,0,5,5,4,5,4,3,5,3,4,3.75,0.0,4.33,6.7,4.0,4,0.5981,1,0,1
38,2,3,3,Female,PartTime,African,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,3,3,0,1,1,0,0,1,1,1,0,1,1,5,4,4,2,3,3,4,4,1,3,4,5,3,4,3,4,5,3,3,Both,0,0,1,0,0,4,3,4,5,4,4,7,4,5,3.62,6.0,4.0,6.24,9.0,5,0.69,1,0,1
31,2,1,4,Female,PrivateSector,African,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3,1,0,1,0,0,0,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,5,3,5,3,5,3,4,5,5,1,Both,0,0,1,0,0,3,3,3,3,3,3,4,1,3,4.38,3.0,3.83,8.16,8.0,6,0.4831,1,0,1
34,2,3,3,Male,PrivateSector,Other,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,2,1,0,0,0,0,1,0,0,0,1,0,3,3,3,3,3,3,3,3,4,5,5,4,5,3,4,4,5,3,2,Both,0,0,1,0,0,3,3,3,3,3,3,6,4,3,4.25,1.0,4.17,7.9,3.0,2,0.6519,1,0,1
40,3,3,4,Male,PartTime,SouthAsian,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,3,3,0,0,0,0,1,1,1,0,0,0,1,2,2,2,2,2,4,2,3,6,3,3,4,4,4,4,3,5,4,3,Both,0,0,1,0,0,4,3,4,5,4,4,6,4,5,2.38,0.0,4.0,3.76,4.0,3,0.64,0,0,1
39,4,3,5,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,0,1,1,0,1,0,0,1,0,0,1,2,2,3,2,1,4,3,4,4,2,4,4,5,4,3,3,5,4,3,NoPreference,0,0,0,0,1,4,3,4,4,4,4,1,1,5,2.62,5.0,3.83,4.24,9.0,2,0.3331,0,0,0
35,3,4,2,Male,Freelancer,SouthAsian,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,2,0,1,0,0,0,0,1,0,1,0,1,3,4,4,4,1,4,3,4,1,4,5,5,3,4,4,5,5,4,3,Both,0,0,1,0,0,5,5,4,4,4,3,9,4,4,3.38,3.0,4.17,5.96,9.0,3,0.8019,0,1,0
30,5,3,2,PreferNotSay,PrivateSector,SouthAsian,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,2,1,0,1,0,0,0,1,0,1,0,0,1,2,4,4,1,3,3,4,5,1,3,3,4,4,3,3,5,5,5,2,Both,0,0,1,0,0,5,4,4,3,5,4,7,6,5,3.25,3.0,4.17,5.5,5.0,3,0.7319,0,0,1
40,2,3,4,Female,Government,SouthAsian,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,3,2,0,1,0,0,0,1,1,1,0,0,1,3,2,2,2,2,3,2,2,6,3,4,4,5,4,4,5,5,4,3,WebOnly,0,1,0,0,0,3,1,2,4,4,4,4,3,1,2.25,3.0,3.0,4.3,6.0,4,0.455,0,0,0
33,4,3,4,Female,PartTime,Western,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,2,1,0,0,0,0,1,0,0,0,0,1,0,4,4,4,3,4,5,4,4,1,4,4,5,5,5,2,4,5,4,1,MobileOnly,1,0,0,0,0,5,4,3,5,4,5,5,3,3,4.0,0.0,4.33,7.4,2.0,1,0.5981,0,0,0
37,1,3,5,NonBinary,PrivateSector,ArabExpat,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2,1,1,0,1,0,0,1,1,1,0,1,1,4,4,5,3,3,5,1,5,4,5,4,4,4,4,4,3,5,5,2,WhatsApp,0,0,0,1,0,5,3,2,5,4,3,5,2,3,3.75,4.0,3.67,6.9,6.0,5,0.5369,1,0,1
50,5,5,5,Male,Government,African,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,1,1,0,1,1,1,2,3,2,2,2,3,3,3,3,4,3,5,4,5,5,4,5,5,2,Both,0,0,1,0,0,2,5,2,4,4,4,5,5,5,2.5,1.0,3.5,4.0,6.0,5,0.57,0,0,1
28,3,3,3,Female,PrivateSector,Emirati,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,0,0,1,1,0,0,1,1,4,3,2,4,2,4,3,4,2,4,5,5,4,4,5,3,4,4,2,WhatsApp,0,0,0,1,0,5,5,4,4,4,3,7,4,4,3.25,1.0,4.17,5.7,4.0,4,0.7019,0,0,0
47,2,4,3,Male,Government,Western,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,3,3,0,1,1,0,0,0,0,0,0,0,0,2,4,3,2,2,2,2,3,4,2,4,4,4,3,4,4,3,3,4,Both,0,0,1,0,0,4,3,4,3,5,5,5,5,4,2.5,6.0,4.0,4.2,8.0,0,0.605,0,0,0
40,3,2,1,Female,PrivateSector,EastAsian,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,1,0,0,0,0,0,0,1,0,0,0,1,1,2,4,4,2,4,1,3,2,3,4,3,5,5,2,5,3,4,2,WebOnly,0,1,0,0,0,4,4,3,4,3,5,6,6,5,2.62,1.0,3.83,4.24,5.0,2,0.6581,0,1,1
36,5,1,3,Male,PrivateSector,EastAsian,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,1,0,0,0,0,0,0,1,0,0,1,1,4,4,5,3,3,4,5,5,4,4,4,4,4,4,5,4,4,5,3,WhatsApp,0,0,0,1,0,4,4,5,4,3,4,7,6,2,4.12,1.0,4.0,7.84,3.0,3,0.72,1,0,1
31,2,2,2,NonBinary,PrivateSector,African,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5,1,1,1,1,0,0,1,1,1,1,1,1,5,3,4,4,3,3,3,4,2,3,4,4,3,3,5,3,5,5,1,Both,0,0,1,0,0,4,5,4,4,4,3,6,2,1,3.62,6.0,4.0,7.04,9.0,6,0.61,1,1,1
40,2,2,5,Male,PrivateSector,EastAsian,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,3,1,0,0,0,1,0,1,0,1,0,1,0,4,3,5,5,4,4,4,5,3,4,3,3,5,4,4,3,5,5,3,Both,0,0,1,0,0,5,3,2,5,3,4,5,2,2,4.25,1.0,3.67,8.1,3.0,3,0.5369,0,0,0
43,5,5,5,Male,BusinessOwner,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,1,0,0,0,0,0,1,0,0,0,1,2,2,2,3,1,3,2,2,1,3,4,3,3,3,4,5,5,4,2,MobileOnly,1,0,0,0,0,4,5,4,4,2,5,8,5,1,2.12,1.0,4.0,4.04,4.0,2,0.755,0,0,1
29,3,3,1,Female,PrivateSector,SouthAsian,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,1,0,1,0,0,0,1,0,1,1,1,0,2,4,5,3,2,3,4,5,2,3,4,4,4,4,4,4,5,3,3,Both,0,0,1,0,0,4,4,5,4,3,4,6,4,3,3.5,3.0,4.0,6.4,7.0,4,0.64,1,0,1
31,3,5,4,Male,PrivateSector,ArabExpat,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,5,1,0,0,1,0,0,0,0,0,0,0,1,4,4,2,3,4,3,3,3,1,6,4,5,3,4,5,5,4,4,1,Both,0,0,1,0,0,2,5,3,4,3,3,8,6,2,3.25,4.0,3.33,6.1,9.0,1,0.7231,0,1,1
32,3,4,2,Female,PrivateSector,Emirati,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,1,0,0,1,1,1,0,0,0,4,1,3,1,2,2,4,3,2,2,4,4,4,4,3,3,5,4,2,Both,0,0,1,0,0,4,4,4,4,5,3,7,3,7,2.5,4.0,4.0,3.6,6.0,3,0.675,0,0,0
37,3,5,4,Male,Government,Emirati,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,4,1,1,1,1,0,0,1,1,1,0,1,1,3,2,4,2,1,1,3,4,1,5,3,4,3,3,4,4,4,5,2,NoPreference,0,0,0,0,1,3,4,3,3,4,4,6,6,6,2.5,6.0,3.5,3.8,9.0,5,0.635,0,1,1
46,5,4,5,Female,Government,SouthAsian,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,2,1,1,1,0,0,1,1,1,1,1,0,1,4,3,1,2,3,5,2,1,2,3,4,3,5,5,5,4,5,2,MobileOnly,1,0,0,0,0,4,3,3,4,3,4,4,4,3,2.62,6.0,3.5,4.64,9.0,5,0.505,0,1,0
31,3,3,3,Male,PartTime,SouthAsian,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,4,2,0,1,0,0,0,1,1,1,0,1,0,3,3,4,5,1,5,4,4,5,4,5,4,3,3,4,4,5,3,3,MobileOnly,1,0,0,0,0,3,4,5,5,5,3,9,6,4,3.62,3.0,4.17,6.44,6.0,4,0.8319,1,1,1
28,2,2,2,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,2,1,0,1,1,1,0,0,1,1,1,0,1,4,2,5,3,4,5,3,5,3,5,3,5,4,5,4,4,5,4,3,Both,0,0,1,0,0,4,4,4,2,3,5,3,1,3,3.88,6.0,3.67,7.16,9.0,4,0.4219,0,0,0
